,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,HV1,HV2,KV1,KV2,AV1,Vfdt1,Vfdt2,HR1,HR2,HR3,THR1,THR2,HR4,HR5,HR6,THR4,THR5,HR7,HR8,HR9,THR7,THR8,H1,H2,H3,H4,H5,H6,H7,TH2,TH3,TH5,TH6,H8,H9,H10,H11,H12,H13,H14,TH9,TH10,TH12,TH13,H15,H16,H17,THR15,THR16,K1,K2,K3,K4,K5,K6,K7,TK2,TK3,TK5,TK6,K8,K9,K10,TK8,TK9,K11,K12,K13,TK11,TK12,A1,A2,A3,A4,A5,A6,A7,TA2,TA3,TA5,TA6,A8,A9,A10,TA8,TA9
M_IZ_L148M1NAAA,60.435901,39.564099,1.059197,69.683991,1.35,44.556438,0.7865850000000001,51.748983,0.583587,38.39386,0.716667,84.37654599999999,0.41,0.223333,-49.377782,18.586768,41.463433,-101.450476,-28.870564,-0.210317,-0.616933,40.321667,27.050333000000002,13.271332999999998,43.209427000000005,93.478691,-2.524,-13.924,11.4,98.25174799999999,58.441179000000005,-8.307333,-30.816667,22.509332999999998,100.0,54.164278,64.886333,66.739,41.836,48.680333000000005,66.121667,48.540333000000004,25.248333,7.696028999999999,48.772082,100.0,62.602914,5.094,10.689,-2.3616669999999997,-2.429,0.638667,-3.7793330000000003,14.468333,20.287667000000003,59.948046999999995,100.0,76.461383,14.997333,3.1086669999999996,11.888667,70.920849,17.098385999999998,23.430332999999997,49.276666999999996,20.664,49.962,58.102667000000004,25.326667,37.438666999999995,60.064597,41.179701,70.860507,99.235739,-1.6753330000000002,-11.956333,10.281,92.825932,61.638256999999996,5.138,-9.635,14.773,53.059118000000005,77.51356899999999,-8.317333,9.976333,-9.819666999999999,-9.057333,-7.084667,-9.73,19.925333,25.255098999999998,41.70772,83.952004,83.99617099999999,25.313,1.192,24.121,97.126319,66.691387
M_DR_L148M1NAAA,67.88081700000001,32.119183,0.9627129999999999,63.336404,1.276667,47.00527,0.7543979999999999,49.631437,0.47561000000000003,31.290132,0.633333,94.773327,0.536667,0.18,-57.799409999999995,52.73060600000001,84.097631,-147.117932,-22.933624,-9.937016999999999,69.764698,40.321667,30.118333000000003,10.203333,95.96499200000001,43.488079,13.414667000000001,4.440333,8.974333,12.301768,71.664516,30.111333000000002,13.412332999999999,16.699,8.896869,60.55127099999999,56.48433299999999,56.496,24.951332999999998,37.127,63.133667,37.127,38.182333,0.265604,54.314969,93.349787,67.88081700000001,-14.978,3.602667,-15.481333,-7.684667,-7.684667,-17.858667,21.951667,53.01029200000001,2.643737,67.88081700000001,99.73439599999999,-14.608332999999998,-29.692,15.083667000000002,64.75312,5.504036,8.601,48.519667,8.09,49.379333,57.341667,8.433667,49.643333,67.48910699999999,4.738108,74.801822,99.353483,-2.470333,-10.690667,8.220333,83.943545,57.305054000000005,-16.767667000000003,-26.973667,10.206,57.437856000000004,70.963542,8.077667,8.095667,-9.183,-7.039667,9.668333,-7.039667,18.851333,0.1287,64.869137,89.151514,67.88081700000001,11.57,-13.068,24.638,85.375414,90.494792
M_IZ_L148M6NAAA,66.894686,33.105314,0.9547899999999999,58.587906999999994,1.243333,48.271182,0.767987,47.125134,0.486883,29.875954999999998,0.663333,90.523969,0.353333,0.226667,-35.905108,20.982471,73.833127,-96.400564,-35.5373,37.410153,22.102520000000002,35.93,22.218332999999998,13.711667000000002,51.109814,64.921355,-1.489,-13.901667000000002,12.412666999999999,22.51435,69.453548,-9.029667,-25.225667,16.196,14.924320000000002,56.03593000000001,48.37,50.953333,31.573333,37.17,48.608333,37.17,19.38,8.988472,52.284518,91.503514,66.894686,4.502333,11.563,0.203,0.063667,3.284667,-1.136333,12.699333,30.590096000000003,66.492426,95.511204,74.799547,17.389332999999997,-2.091,19.480332999999998,75.744179,22.394799,10.694333,39.73,9.770333,40.323,44.190667,9.96,35.054,66.492426,12.996982000000001,71.58915,98.27073100000001,-1.359,-14.009,12.65,35.223045,62.604518999999996,-11.935,-35.582667,23.647667000000002,50.299649,79.35299499999999,-6.324667,14.249667,-12.203667,-11.468667,-1.073667,-11.468667,26.453333,48.141011,65.556833,93.590952,66.894686,23.641667,-38.655667,62.297332999999995,87.77628100000001,27.425558000000002
M_DR_L148M6NAAA,72.843982,27.156018,0.9568629999999999,58.714868,1.303333,46.09603,0.734554,45.073646999999994,0.46790699999999996,28.711953,0.58,103.514172,0.411667,0.25166700000000003,-56.336445,92.804482,150.443558,-199.872361,-96.719949,40.254605,45.952939,35.761333,22.248667,13.512667,100.0,49.972266999999995,13.33,1.489,11.841,14.226142999999999,76.934152,27.524333000000002,9.029667,18.494667,8.475372,69.65718199999999,52.61366700000001,53.38466700000001,15.383,35.225667,54.191,35.225667,38.985333000000004,3.587104,57.530172,94.663063,72.843982,-14.987333,7.203333,-15.174332999999999,-6.7306669999999995,-6.7306669999999995,-13.840333,22.736667,48.923565,2.235435,72.843982,88.02776,-17.356,-29.074333000000003,11.718333,12.545042,15.425747,1.444667,53.081332999999994,1.298,53.894332999999996,59.528,-1.438333,60.966333,72.459849,10.03861,77.586919,99.109633,-1.221333,-10.179,8.957667,90.007894,64.037976,3.3746669999999996,-13.389667000000001,16.764332999999997,56.178174,33.995367,3.767,16.921,-8.351333,-6.263333,5.6296669999999995,-6.263333,25.272333,54.495938,70.916715,88.726793,72.843982,18.239,-21.134,39.373,87.58099200000001,67.445309
M_IZ_L157M1NAAA,66.33138000000001,33.668620000000004,1.1199700000000001,78.31958,1.321667,45.399109,0.847108,59.238319999999995,0.538463,37.654779,0.646667,92.792103,0.383333,0.291667,-56.437286,56.102367,29.269070000000003,-75.63595600000001,-70.63940799999999,-7.312457000000001,39.085349,26.280333000000002,9.637667,16.642667000000003,73.895039,48.854962,12.211,-0.283333,12.494333000000001,28.536313,46.877997,23.384332999999998,1.8603330000000002,21.524,30.766788000000002,26.691729,47.636,48.243,2.5886669999999996,6.629333,43.490666999999995,6.629333,45.829667,6.5606800000000005,62.67390699999999,99.239995,66.33138000000001,1.107,15.891667000000002,-6.678667,10.156667,10.156667,-8.503667,26.856333000000003,54.825635,29.739753000000004,66.33138000000001,87.14360400000001,-12.683333,-33.947666999999996,21.264332999999997,98.730616,53.121779000000004,33.731333,41.756667,29.731,32.283667,46.757667,29.650333000000003,17.248333,9.836474,25.458338,83.349812,100.0,-7.1603330000000005,-20.886333,13.726,47.297038,72.204886,22.828332999999997,4.477666999999999,18.350667,48.367978,77.047411,-7.538667,15.926667000000002,-13.181,-10.377333,6.327,-10.899333,29.152,37.075918,43.566936,86.50411899999999,77.527309,17.551667000000002,-47.889333,65.441,71.52408199999999,31.470257
M_DR_L157M1NAAA,73.409487,26.590513,1.1384729999999998,79.61352,1.441667,41.622607,0.789778,55.22920799999999,0.581507,40.664802,0.675,88.89214100000001,0.445,0.201667,-61.418904000000005,71.511881,32.779615,-82.274343,-49.737359000000005,-10.73667,67.649307,28.402,10.871667,17.530333,22.895121,49.943957,1.423667,-10.212333000000001,11.636,47.481775,66.119556,5.9503330000000005,-26.213333,32.163667,34.647954999999996,28.070175,60.69,66.348333,12.497,28.193,59.987,28.193,53.851333,7.050038000000001,58.257146,98.72441500000001,73.409487,12.328667,13.700667000000001,1.410333,2.109,17.438667000000002,-0.534333,20.217667000000002,3.7750510000000004,65.120798,97.435429,78.919063,-23.489,-49.880333,26.391333000000003,61.14599200000001,9.321193,41.048333,52.782667000000004,34.167333,46.261666999999996,54.757,40.092,20.589667000000002,10.634329,17.543976,87.85726899999999,100.0,-24.473,-52.414333,27.941333,33.915325,84.388351,17.221332999999998,-4.089333,21.310667000000002,24.823093,57.456791,-12.783667,11.033333,-19.855332999999998,-15.790667000000001,3.4153330000000004,-15.790667000000001,30.888666999999998,19.982042,68.091771,90.508809,73.409487,-9.601333,-67.43566700000001,57.834332999999994,72.986028,13.641535999999999
M_IZ_L157M2NAAA,65.582494,34.417506,1.179193,81.888426,1.235,48.684273,0.959693,66.645332,0.644807,44.778240999999994,0.645,93.268455,0.326667,0.263333,-40.663555,49.814455,25.84957,-75.936193,-29.242587,5.289689,35.244149,37.643333,20.020332999999997,17.623,74.30774100000001,79.552083,11.765,1.6656669999999998,10.099333,69.237866,21.854438000000002,16.309667,-7.624333,23.934,51.992715999999994,0.982194,55.051,57.559667000000005,16.215,19.002,57.80133299999999,19.002,43.895,5.168922,58.703193999999996,100.0,65.582494,6.923667,12.925667,-2.446333,4.1376669999999995,9.017667,-5.802667,19.072667000000003,48.43156,34.075316,88.719899,86.538263,-4.178667,-19.820332999999998,15.641667000000002,78.03511999999999,61.725145,34.129667,45.763333,30.667666999999998,39.095667,49.695,33.434,19.027333,26.323961999999998,36.073871000000004,84.35530200000001,88.57001600000001,-5.739667,-15.132667000000001,9.393,46.330611,84.770342,15.301332999999998,3.911,11.390333,56.496838000000004,76.954661,3.214667,23.872667,2.078667,11.373333,20.066,-0.637667,24.693,31.21821,1.219441,84.631927,98.600533,7.985,-28.531,36.516,79.957709,48.498844
M_DR_L157M2NAAA,72.10627099999999,27.893728999999997,1.04849,72.811806,1.17,51.320902000000004,0.896609,62.264479,0.534387,37.110184999999994,0.59,101.870328,0.425,0.22,-97.775425,52.732778,27.791733,-120.47061699999999,-31.933096999999997,-8.621449,57.546687,35.548333,20.048667000000002,15.499667,29.231751000000003,32.492996999999995,-2.522333,-12.568,10.045667,49.634370000000004,32.306878000000005,7.857333000000001,-18.302667,26.16,49.894420000000004,33.341425,66.375667,69.671667,24.395332999999997,41.092667,65.651667,41.035667,45.276333,8.42152,53.729535,99.02371,72.24632700000001,6.598333,10.026333000000001,-4.366,2.679667,11.491333000000001,-2.1766669999999997,18.787667000000003,22.226173,38.942552,98.462314,84.149401,-13.819667,-36.324667,22.505,94.33665,41.874261,44.849,56.807,38.694,53.19133299999999,65.838667,44.241,27.546333,12.70694,25.278116,86.63159499999999,100.0,-17.729,-40.158333,22.429333,66.809067,85.356078,20.936667,0.962333,19.974332999999998,21.491441000000002,67.843189,5.118,19.134332999999998,-10.186333,-1.086333,14.822332999999999,-1.086333,30.794333,24.010931,45.35457,92.743379,72.10627099999999,-9.547667,-48.120333,38.572666999999996,83.79491800000001,6.630342
M_IZ_L157M3NAAA,66.097041,33.902959,1.235317,84.610731,1.255,47.880425,0.987207,67.616885,0.61751,42.295204999999996,0.62,96.790982,0.346667,0.288333,-49.793026,47.714775,19.262415,-45.052766999999996,-37.555973,-0.963784,36.046946000000005,33.589667,18.583333,15.006332999999998,59.641053,80.658837,12.987667,2.103333,10.884333,62.346128,56.93970899999999,24.015,-1.7803330000000002,25.795333,53.108017000000004,3.1848959999999997,50.121333,54.304667,15.191,17.239333,54.104,17.239333,40.975667,7.913011,62.663709999999995,100.0,66.097041,1.791,10.047,-3.271667,4.27,4.390667,-6.013,16.06,52.859345,23.204596,66.937377,85.62709699999999,-8.551667,-27.961667,19.41,33.140343,82.800565,34.208333,46.205333,30.919,43.842667,46.747333000000005,29.840333,17.766667,45.227557,13.066483,78.532298,98.719341,-3.2833330000000003,-17.165667000000003,13.882333,64.69802299999999,69.728995,8.661333,-3.663333,12.324667,43.145317,54.972726,6.7,27.584,2.210667,7.673,16.869332999999997,-4.239667,31.823666999999997,32.561033,2.544636,86.151985,99.33322700000001,15.639,-54.057667,69.696667,55.726468999999994,16.889665
M_DR_L157M3NAAA,70.660772,29.339228000000002,1.058617,72.507991,1.181667,51.04453,0.893718,61.21359,0.617807,42.315525,0.635,95.020379,0.425,0.195,-63.946746999999995,49.997816,25.291294,-118.188351,-48.197041999999996,-20.611249,42.395373,31.706,18.917667,12.788333,45.158359000000004,31.503268,-2.1103330000000002,-12.276333000000001,10.166,39.710845,69.00311500000001,2.641,-23.239,25.88,39.900357,66.038116,58.56466700000001,61.063667,19.412333,33.838667,59.62133299999999,33.838667,42.991,7.7117309999999994,53.350055000000005,100.0,70.660772,8.903667,9.838667,-0.015,4.636,14.613,-0.345,15.213,17.79595,46.049875,99.215686,82.67134,22.031333,2.0203330000000004,20.011,94.628612,24.80751,41.013333,50.873,37.713333,49.464333,59.151,36.216667,24.118,64.043812,23.098314000000002,83.816734,100.0,0.167,-14.118667000000002,14.285667000000002,99.19934599999999,77.506796,-17.732667000000003,-32.560666999999995,14.828,12.205577,68.207348,-5.198,7.760333,-10.312333,-4.802,7.335333,-5.331,18.531,22.695773000000003,44.293186,91.159214,80.382994,-10.670333,-56.017332999999994,45.347,78.478712,45.158436
M_IZ_L157M4NAAA,67.8826,32.1174,1.061037,72.673744,1.323333,45.340194,0.8017920000000001,54.917235999999995,0.55755,38.188356,0.685,87.632124,0.30833299999999997,0.33,-3.248786,16.0006,15.220335999999998,-61.192324,-87.037679,-1.799527,32.189671000000004,24.012332999999998,13.198667000000002,10.813667,72.03878399999999,98.235182,9.725667,4.010667,5.715,26.205927,27.924528000000002,20.668332999999997,-0.366333,21.034667000000002,41.067753,26.792453000000002,57.302,58.746667,21.422333,24.861333,57.690332999999995,24.861333,37.629,5.544597,60.453593000000005,98.74023299999999,67.8826,0.003667,6.016667,-2.666667,2.0043330000000004,2.0043330000000004,-8.959,14.975667000000001,56.800076000000004,22.166,67.8826,86.272632,-25.890667,-43.405,17.514332999999997,0.882409,34.004669,42.634667,55.885667000000005,42.247667,55.643667,57.850333,40.253,17.640333,65.617496,1.888222,72.78826,99.873737,-18.214667000000002,-29.905666999999998,11.691,95.974843,35.228702,27.198333,12.519667,14.678667,37.658662,51.050124,0.758,23.332,-2.0196669999999997,3.871,12.846,-5.309,28.641,35.764246,23.775491,84.25385899999999,98.235658,12.016667,-98.483333,110.5,61.592815,43.450067
M_DR_L157M4NAAA,76.60485,23.39515,1.0394370000000002,71.194292,1.318333,45.553753,0.789942,54.105642,0.503487,34.485388,0.638333,94.057158,0.425,0.26,-70.79581999999999,56.650291,28.371809000000002,-86.695025,-34.900956,-8.987915,82.054577,24.587667,13.678332999999999,10.909333,27.72107,32.260908,-1.854,-11.136333,9.282333,36.371998,9.395425999999999,5.69,-20.918332999999997,26.608333000000002,36.699158000000004,66.666667,59.803,59.88466700000001,22.756667,37.859667,61.62866700000001,37.859667,38.872,3.132832,55.973909,99.629589,76.60485,5.042,6.181,-2.880667,-0.415667,9.087667,-3.5756669999999997,13.238332999999999,17.914846,36.618652000000004,99.87745100000001,85.733097,15.569667,-6.025,21.594667,59.9573,70.95588199999999,48.494333000000005,63.42,45.897667,63.653667000000006,68.40633299999999,45.604667,22.906,72.799675,2.039029,84.9619,100.0,-1.7823330000000002,-11.267,9.484667,51.196427,53.293144999999996,-11.505666999999999,-33.772,22.266333,11.661146,47.037252,-17.439332999999998,-4.804667,-31.801,-24.384332999999998,-10.004,-24.384332999999998,26.996333,6.09224,68.605333,86.72269200000001,76.60485,10.542333,-75.113333,85.65566700000001,76.508618,16.857295
M_IZ_L157M5NAAA,69.157884,30.842115999999997,1.14539,72.493038,1.393333,43.13579,0.8241459999999999,52.161158,0.609793,38.594515,0.716667,83.78586,0.338333,0.338333,-58.604981,39.636419000000004,28.379782000000002,-103.228611,-28.459491999999997,-3.026267,29.468376,33.27,23.16,10.11,57.968419999999995,45.792405,11.164667,-1.215,12.379667,31.552353999999998,52.786729,23.099,-2.764333,25.863332999999997,34.175112,51.718582,64.45666700000001,64.507,28.031333,31.673667,66.67433299999999,31.673667,38.672333,0.483092,62.743816,97.547699,69.157884,-5.246,6.367667,-8.069666999999999,-2.078667,-1.215,-13.959,20.326667,54.362225,23.727538,80.06014,83.980137,-4.996333,-25.190667,20.194333,33.121364,26.773845,42.25,58.230332999999995,40.359667,57.92166700000001,65.681,40.511,26.017,67.597565,11.309199000000001,82.781488,100.0,-4.508667,-17.943333,13.434667000000001,91.54589399999999,34.067440999999995,18.891,7.1203330000000005,11.770667,61.006813,53.487367000000006,0.14766700000000002,22.07,-3.637667,-2.3763330000000003,10.119667,-6.079333,28.444333,31.121540999999997,46.468526000000004,86.83536,89.09774399999999,11.536333,-80.009,91.545333,65.084165,34.400053
M_DR_L157M5NAAA,73.94640799999999,26.053592000000002,1.024073,64.814768,1.298333,46.36143,0.7941159999999999,50.260513,0.535597,33.898523,0.676667,88.96186800000001,0.428333,0.288333,-73.742089,39.924679,23.956429,-124.244813,11.932846000000001,-9.277478,72.945918,33.021667,23.16,9.861667,58.164764,97.065061,3.014333,-11.014333,14.028667,35.143177,72.518237,2.699333,-22.414,25.113332999999997,31.736683000000003,74.194277,67.567,67.658333,32.732,48.048667,68.37,48.048667,35.848,3.8120339999999997,53.625443000000004,96.903304,73.94640799999999,11.428666999999999,15.849667000000002,5.222,9.276,15.984667000000002,5.027667,12.767667,38.54741,30.659326,100.0,85.78017,14.880332999999998,-7.783333,22.663667,57.550334,29.735603,49.782333,63.461332999999996,48.062,63.558,68.909,45.358,23.551,72.044911,1.776148,84.896371,100.0,-2.6036669999999997,-19.819333,17.215667,67.355372,50.679178,-28.415667,-49.654666999999996,21.239,12.257629,55.453008999999994,-13.576332999999998,-0.904667,-27.667333000000003,-21.345667000000002,-3.537667,-21.345667000000002,27.742,6.283836,67.666413,90.948817,73.94640799999999,-9.051,-59.23,50.179,81.980773,40.256744
M_IZ_L162M1NAAA,64.850863,35.149136999999996,1.243247,71.04266700000001,1.25,48.037677,0.9961629999999999,56.923584999999996,0.6077,34.725714,0.633333,95.105726,0.416667,0.2,-11.382986,32.080368,91.49570899999999,-161.63716000000002,-2773.9102559999997,-37.168783000000005,13.176957999999999,16.075,9.023667,7.0513330000000005,32.100994,72.799581,2.6966669999999997,-2.816667,5.513333,28.5191,67.4045,11.927667,2.409667,9.518,100.0,54.866562,33.842667,33.864667,-3.493667,4.502,34.0,4.502,37.824,0.528519,56.203557999999994,100.0,64.850863,-6.461333,5.524,-9.056667,-9.449667,-8.050667,-12.105333,17.629333,45.130821999999995,64.450549,82.34955500000001,70.44740999999999,-7.158,-22.825,15.667,35.159602,62.318158,0.811,44.148666999999996,-0.184333,45.477667,57.92466700000001,-1.8976669999999998,59.82233299999999,64.450549,42.833595,72.080063,96.083203,0.038,-6.3476669999999995,6.385667,85.795395,56.46781800000001,3.302,-15.226332999999999,18.528333,71.17739399999999,29.58922,0.193,5.947,-14.903,-14.268,2.177333,-14.268,20.859667,44.722658,44.811617,85.607012,64.850863,10.411333,-20.516333,30.927667,72.017268,54.366824
M_DR_L162M1NAAA,64.394108,35.605892,1.155667,66.038095,1.17,51.299134,0.9872340000000001,56.413379000000006,0.635547,36.316952,0.616667,97.30721,0.44,0.193333,-81.360268,82.125969,187.258473,-162.138241,-104.433734,31.035012,39.609924,16.491,9.553333,6.937667,32.489451,32.546821,2.172333,-2.7383330000000004,4.910667,39.181287,56.540084,-1.024333,-9.182667,8.158333,36.916129999999995,57.946554000000006,42.765667,42.786,0.687667,14.614,42.741,14.614,42.448333,0.703235,53.982530000000004,97.721889,64.394108,3.171,10.168333,-0.869333,-1.055,5.025666999999999,-2.200333,12.368667,27.664890000000003,63.966615000000004,99.415205,68.53949200000001,0.050332999999999996,-12.534,12.584333,34.904508,39.046191,3.876667,46.351333000000004,0.028332999999999997,47.552333000000004,58.407667000000004,3.942,58.379332999999995,63.966615000000004,42.580872,72.499815,97.57569000000001,-6.830667,-12.63,5.799333,89.177585,52.48167900000001,4.6826669999999995,-10.635,15.317667000000002,17.099711,34.632467,2.003333,9.730667,-13.021666999999999,-12.944333,3.443667,-12.944333,22.867333,50.708787,63.820416,89.70130999999999,64.394108,16.444667000000003,-11.673,28.117666999999997,85.459694,45.292028
M_IZ_L180M1NAAA,67.474678,32.525321999999996,1.1317700000000002,64.67257099999999,1.255,47.830661,0.902394,51.565373,0.5707770000000001,32.615809999999996,0.625,96.125749,0.36,0.27,-14.978592,87.583214,176.810508,-166.399116,-84.80996,6.917514,35.89014,26.370666999999997,20.405,5.965667,35.287119,59.042972,0.464333,-5.558333,6.022667,49.132825,77.159501,6.582333,-5.395333,11.977667,74.73545,57.529068,47.635333,49.316666999999995,10.078,26.523333,50.607333000000004,26.523333,40.529333,6.7785839999999995,53.668544999999995,93.943534,67.474678,-8.06,2.9636669999999996,-8.215667,-7.590333,-6.720667,-10.023667,12.987333,49.527887,23.145575,78.921898,97.901612,-8.582333,-24.309333,15.727,51.537890999999995,98.142714,14.246,45.987333,7.085333,47.608667,63.820333,8.779667,57.329333,67.076089,46.358287,74.78507900000001,96.552696,1.077333,-12.352667,13.43,44.507102,73.978418,13.042667,2.375667,10.667,14.352582,64.050063,-0.803,13.749332999999998,-6.8623330000000005,-6.050667,7.149667,-6.050667,20.611667,47.878248,66.139726,95.244575,67.474678,9.033333,-24.553333,33.586667,89.204503,72.782651
M_DR_L180M1NAAA,71.021915,28.978084999999997,0.981017,56.058094999999994,1.243333,48.268357,0.7897649999999999,45.129421,0.5609930000000001,32.056762,0.63,95.25409599999999,0.408333,0.216667,-47.134509,47.909449,108.56818700000001,-187.31016499999998,0.897072,32.653177,12.676492999999999,27.075,20.320332999999998,6.7546669999999995,37.47306,58.943089,5.083667,-1.265333,6.349,24.392378,65.879265,8.346,-4.4953330000000005,12.841333,20.776519,65.868596,43.054333,43.157333,12.996667,28.107333,45.087333,28.107333,32.351,1.337943,59.49683100000001,98.55643,71.021915,-7.2706669999999995,6.9966669999999995,-7.564,-0.428667,0.06166699999999999,-4.490333000000001,14.560667,46.201694,1.8927509999999999,75.357958,100.0,-10.004333,-28.317667,18.313333,52.95115500000001,67.673858,6.76,46.377666999999995,5.179333,47.971,60.731333,5.813333,55.588667,70.619679,34.597657,77.322194,98.51375300000001,0.072667,-11.429667,11.502333,21.580991,79.18080400000001,5.734667,-6.507333,12.242,14.667221,82.614216,0.277,11.897333,-10.342,-2.786,8.987333,-2.786,22.239333,52.95115500000001,26.611613000000002,94.80507,71.021915,11.921333,-17.363,29.284333,88.059877,77.991166
M_IZ_L195M1NAAA,67.321753,32.678247,1.200217,70.60098,1.206667,49.828146999999994,0.99634,58.608231999999994,0.594743,34.984902000000005,0.605,99.5281,0.403333,0.19833299999999998,-10.943494,6.191831,18.948567999999998,-202.057007,-7.451678,24.350706,80.02527099999999,20.468332999999998,17.328667000000003,3.1396669999999998,85.08064499999999,32.052745,4.2613330000000005,-5.9023330000000005,10.163667,10.653297,69.743439,3.356,-7.465333,10.821333000000001,33.071272,77.259796,43.114,45.596,6.925333,22.214667000000002,48.119,22.214667000000002,41.193667,6.109344,53.898763,88.468246,67.321753,-1.857,2.868,-9.697,-9.686,-1.649,-9.709333,12.591333,12.524265,66.906518,90.057313,67.99056999999999,2.807,-15.322332999999999,18.129333,63.777561999999996,74.433419,7.149333,52.783,6.966,54.167667,70.05766700000001,9.041,63.991,66.906518,15.456989000000002,75.98611700000001,98.498563,1.6543330000000003,-15.256,16.910332999999998,53.140421999999994,74.460662,-2.0596669999999997,-14.663,12.603333000000001,47.393044,58.05419200000001,8.750333,16.296332999999997,-15.153,-15.066667,8.144667,-15.066667,31.449333000000003,48.236198,66.63877600000001,95.537986,67.321753,21.464667000000002,-27.546333,49.011,76.85462,58.345447
M_DR_L195M1NAAA,66.045478,33.954522,1.147433,67.496078,1.188333,50.529104,0.9664379999999999,56.849304000000004,0.6054729999999999,35.616078,0.601667,99.827558,0.395,0.21,-13.579609,54.655087,114.67386499999999,,-27.804906,1410.24111,57.918456000000006,19.623,17.127,2.496,63.064135,30.631882,6.365667,-4.2613330000000005,10.627,20.618146,60.036198,8.263333,-3.356,11.619333000000001,25.568188,82.913376,46.170667,46.989667,9.645667,19.459332999999997,47.206666999999996,19.459332999999997,38.061,4.255339,55.233872,97.775421,66.045478,-1.255667,5.815,-2.794667,-1.296,1.536,-3.064,9.088667,31.794942,23.806998999999998,88.32043900000001,71.663572,1.270667,-21.208667000000002,22.479333,36.524423999999996,75.460951,11.095,48.434667,9.429333,49.756,64.961,9.465,57.211332999999996,65.624402,43.49862,74.749155,97.754839,0.431667,-13.851332999999999,14.283,73.99680500000001,75.315158,-8.834333,-27.687333000000002,18.853,68.51484,67.88586600000001,4.809,17.887332999999998,-8.180667,-6.209,9.338667,-6.218,26.068,52.769119999999994,26.500694,93.256731,66.186125,22.368667000000002,-8.009,30.377667,85.973276,57.913563
M_IZ_L199M2NAAA,70.20819300000001,29.791807000000002,0.42432700000000007,34.498103,1.371667,43.854521000000005,0.309373,25.152303,0.276377,22.469648,1.12,70.20567,0.415,-0.163333,-9.403447,20.647781,80.130927,-157.74785500000002,-39.72152,15.564419000000001,9.487198,34.708333,27.089,7.619333,18.747776,62.003493999999996,11.512333,-5.742667,17.255,88.750063,46.175998,10.655667,-15.724667000000002,26.380333,38.495613,58.278186,47.202,47.239,31.389,40.577,49.118,40.577,19.256332999999998,0.854701,48.388465000000004,86.653424,70.20819300000001,-9.461667,2.611,-13.010333000000001,-13.111,-4.858667,-13.918,16.529,31.09818,69.842738,99.88584499999999,73.82008499999999,-4.182333,-17.533333,13.351,58.34805600000001,12.917504,5.690333,45.700333,5.101333,46.706666999999996,55.911333,8.850333000000001,50.81,69.842738,3.299844,77.32080699999999,99.047034,5.46,-6.531667,11.991667,82.931821,34.822428,8.386333,-5.206,13.592332999999998,61.549693000000005,58.590311,-5.577667,12.908667,-11.287333,-11.093667,-2.096,-13.317,26.336,52.784195999999994,68.640165,89.422032,79.617001,32.822666999999996,2.155333,30.667333000000003,86.59699300000001,59.286027000000004
M_DR_L199M2NAAA,68.159897,31.840103000000003,0.455643,37.044173,1.306667,45.992074,0.348182,28.307507,0.14795,12.028455000000001,0.25166700000000003,26.176762,0.41,0.71,-2.9162049999999997,12.624605,52.67051,-147.340553,-30.606581,13.661284,20.911054,34.982667,27.903667,7.079,17.889743,59.15548199999999,6.664,-7.398,14.062,93.460126,50.046881,13.981667000000002,-8.360333,22.342,9.117066000000001,53.891861,53.976333,54.083332999999996,38.524333,44.496333,56.181,44.316333,17.656667000000002,1.599016,52.420898,89.33521,70.16490999999999,-13.905332999999999,-2.288,-16.674332999999997,-16.093332999999998,-8.996667,-16.229333,14.386332999999999,44.679183,45.955294,84.84591400000001,78.368999,-8.412666999999999,-19.42,11.007333000000001,78.111401,60.794976,15.700332999999999,45.333333,12.711333,46.359333,57.902667,12.703333,46.539333,67.77663000000001,7.001359,76.885977,99.753998,-4.011,-14.494333,10.483333,36.090226,75.93860500000001,15.350667000000001,0.923667,14.427,54.078106000000005,75.07066,5.897,15.672332999999998,-3.4266669999999997,-3.7376669999999996,6.948,-4.337667,20.01,53.103736,67.77663000000001,94.026971,69.17012199999999,32.439,-4.742667,37.181667,90.55095899999999,78.027314
M_IZ_L201M1NAAA,67.981235,32.018765,1.3715600000000001,71.435417,1.3433329999999999,44.722065,1.022003,53.22930600000001,0.672687,35.035764,0.658333,91.259259,0.44166700000000003,0.243333,-43.588313,78.217501,165.837665,-176.60507900000002,-137.269182,10.511116000000001,58.893088,13.759667000000002,8.693667,5.066,68.997754,87.605553,1.604667,-7.312333,8.917,21.098512,70.49217,3.992,-4.598333,8.590333,53.843788,24.869792,33.261333,33.273,-4.867333,13.518667,35.378667,13.518667,40.246,2.34375,56.565604,91.160187,67.981235,-3.3433330000000003,1.305667,-11.495667,-11.608667,-6.62,-11.981333,13.287,21.141294,67.608552,95.796817,69.84833499999999,23.981,-9.538,33.519,2.942215,66.012603,15.076,54.120332999999995,12.335,55.477,68.456,7.748667,60.707333,67.608552,29.730012,74.953642,99.28315400000001,10.484667,-2.268333,12.753,83.9818,69.812453,-2.832667,-28.382666999999998,25.55,51.828798,67.578125,6.061333,19.060667000000002,-14.317667000000002,-14.456332999999999,9.411667,-14.567332999999998,33.664667,48.192954,67.608552,90.861281,68.361126,26.800333000000002,-25.281667000000002,52.082,88.22931899999999,42.066648
